,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
4643,t4644,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4644,t4645,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4645,t4646,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4646,t4647,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4647,t4648,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4648,t4649,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4649,t4650,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4650,t4651,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.939847098489246,primal
4651,t4652,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.933550073915236,primal
4652,t4653,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4653,t4654,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4654,t4655,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.795147743238566,primal
4655,t4656,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.0749604963356632,primal
4656,t4657,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4657,t4658,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4658,t4659,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4659,t4660,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4660,t4661,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4661,t4662,battery.charging,exp,in_electricity,0.9153633646622391,primal,battery.discharging,exp,in_electricity,0.0,primal
4662,t4663,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4663,t4664,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.8921858466135217,primal
4664,t4665,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4665,t4666,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4666,t4667,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4667,t4668,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4668,t4669,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4669,t4670,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4670,t4671,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.7467943448089631,primal
4671,t4672,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4672,t4673,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4673,t4674,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4674,t4675,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4675,t4676,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4676,t4677,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4677,t4678,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.759174798826523,primal
4678,t4679,battery.charging,exp,in_electricity,1.2329204473191164,primal,battery.discharging,exp,in_electricity,0.0,primal
4679,t4680,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4680,t4681,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.3126356451006367,primal
4681,t4682,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4682,t4683,battery.charging,exp,in_electricity,4.372235193044735,primal,battery.discharging,exp,in_electricity,0.0,primal
4683,t4684,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.1556287314689055,primal
4684,t4685,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.105898993905409,primal
4685,t4686,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4686,t4687,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4687,t4688,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4688,t4689,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4689,t4690,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4690,t4691,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4691,t4692,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4692,t4693,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.7467943448089631,primal
4693,t4694,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4694,t4695,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4695,t4696,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4696,t4697,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4697,t4698,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4698,t4699,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4699,t4700,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4700,t4701,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.939679074753218,primal
4701,t4702,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.3423651252257254,primal
4702,t4703,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.717955800021056,primal
4703,t4704,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4704,t4705,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4705,t4706,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4706,t4707,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4707,t4708,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4708,t4709,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4709,t4710,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8564364141145995,primal
4710,t4711,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4711,t4712,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.01367182545963,primal
4712,t4713,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4713,t4714,battery.charging,exp,in_electricity,0.20646848826604236,primal,battery.discharging,exp,in_electricity,0.0,primal
4714,t4715,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4715,t4716,battery.charging,exp,in_electricity,1.94170247957055,primal,battery.discharging,exp,in_electricity,0.0,primal
4716,t4717,battery.charging,exp,in_electricity,1.131462538743647,primal,battery.discharging,exp,in_electricity,0.0,primal
4717,t4718,battery.charging,exp,in_electricity,0.9541716621861474,primal,battery.discharging,exp,in_electricity,0.0,primal
4718,t4719,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4719,t4720,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4720,t4721,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4721,t4722,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4722,t4723,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4723,t4724,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4724,t4725,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4725,t4726,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4726,t4727,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.000058237492516,primal
4727,t4728,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8733389349119656,primal
4728,t4729,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4729,t4730,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4730,t4731,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4731,t4732,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4732,t4733,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4733,t4734,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9369866686569206,primal
4734,t4735,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.6052244328606387,primal
4735,t4736,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.4577888984824403,primal
4736,t4737,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4737,t4738,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4738,t4739,battery.charging,exp,in_electricity,3.3139407106889514,primal,battery.discharging,exp,in_electricity,0.0,primal
4739,t4740,battery.charging,exp,in_electricity,0.589354973370213,primal,battery.discharging,exp,in_electricity,0.0,primal
4740,t4741,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4741,t4742,battery.charging,exp,in_electricity,0.3305094847072234,primal,battery.discharging,exp,in_electricity,0.0,primal
4742,t4743,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4743,t4744,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4744,t4745,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4745,t4746,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4746,t4747,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.2305794823717453,primal
4747,t4748,battery.charging,exp,in_electricity,3.314504613603873,primal,battery.discharging,exp,in_electricity,0.0,primal
4748,t4749,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4749,t4750,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.257175248030748,primal
4750,t4751,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4751,t4752,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.6129329915434809,primal
4752,t4753,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4753,t4754,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4754,t4755,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4755,t4756,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4756,t4757,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4757,t4758,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4758,t4759,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4759,t4760,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4760,t4761,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4761,t4762,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4762,t4763,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4763,t4764,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4764,t4765,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4765,t4766,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4766,t4767,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.4528394985114172,primal
4767,t4768,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.8656371002981902,primal
4768,t4769,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4769,t4770,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4770,t4771,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.554920573594873,primal
4771,t4772,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4772,t4773,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.3253739551452473,primal
4773,t4774,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.158999087239547,primal
4774,t4775,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.515626957615206,primal
4775,t4776,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4776,t4777,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4777,t4778,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4778,t4779,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
