,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
8449,t8450,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8450,t8451,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8451,t8452,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8452,t8453,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8453,t8454,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8454,t8455,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.041710191961458,primal
8455,t8456,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8456,t8457,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8457,t8458,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.846426077074248,primal
8458,t8459,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8459,t8460,battery.charging,exp,in_electricity,1.3825307345389186,primal,battery.discharging,exp,in_electricity,0.0,primal
8460,t8461,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8461,t8462,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8462,t8463,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8463,t8464,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9646836583767864,primal
8464,t8465,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8465,t8466,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.755060874033855,primal
8466,t8467,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.387200345585458,primal
8467,t8468,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.198217481365244,primal
8468,t8469,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8469,t8470,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8470,t8471,battery.charging,exp,in_electricity,3.412017992387837,primal,battery.discharging,exp,in_electricity,0.0,primal
8471,t8472,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.32562376725922,primal
8472,t8473,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8473,t8474,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8474,t8475,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8475,t8476,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8476,t8477,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8477,t8478,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8478,t8479,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8479,t8480,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8480,t8481,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8481,t8482,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.996096860114234,primal
8482,t8483,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8483,t8484,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8484,t8485,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8485,t8486,battery.charging,exp,in_electricity,4.258141045543302,primal,battery.discharging,exp,in_electricity,0.0,primal
8486,t8487,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8487,t8488,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9951448413321575,primal
8488,t8489,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8489,t8490,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.990524686402235,primal
8490,t8491,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.252426710097282,primal
8491,t8492,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.0670661215296695,primal
8492,t8493,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8493,t8494,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8494,t8495,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8495,t8496,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8496,t8497,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8497,t8498,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8498,t8499,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8499,t8500,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8500,t8501,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8501,t8502,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8502,t8503,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8503,t8504,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.725747666901253,primal
8504,t8505,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.23635853892474,primal
8505,t8506,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.993703959673096,primal
8506,t8507,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.7807490781225046,primal
8507,t8508,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.613278870933336,primal
8508,t8509,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8509,t8510,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8510,t8511,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8511,t8512,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.081675923594229,primal
8512,t8513,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.359201647834382,primal
8513,t8514,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.398816608885181,primal
8514,t8515,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.311132556880825,primal
8515,t8516,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.1195266654639004,primal
8516,t8517,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8517,t8518,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8518,t8519,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8519,t8520,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8520,t8521,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8521,t8522,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8522,t8523,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8523,t8524,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8524,t8525,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8525,t8526,battery.charging,exp,in_electricity,5.20141550629916,primal,battery.discharging,exp,in_electricity,0.0,primal
8526,t8527,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8527,t8528,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.6834852092971953,primal
8528,t8529,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.502894788153906,primal
8529,t8530,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.12371576115561922,primal
8530,t8531,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8531,t8532,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8532,t8533,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8533,t8534,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8534,t8535,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8535,t8536,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8536,t8537,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9644186724454515,primal
8537,t8538,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8538,t8539,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8539,t8540,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.645906046277236,primal
8540,t8541,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8541,t8542,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8542,t8543,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8543,t8544,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8544,t8545,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8545,t8546,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8546,t8547,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8547,t8548,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8548,t8549,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8549,t8550,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8550,t8551,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8551,t8552,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8552,t8553,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8553,t8554,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8554,t8555,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.0629015591441,primal
8555,t8556,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8556,t8557,battery.charging,exp,in_electricity,3.142470694249715,primal,battery.discharging,exp,in_electricity,0.0,primal
8557,t8558,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8558,t8559,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8559,t8560,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5943911941646025,primal
8560,t8561,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.7841792322142758,primal
8561,t8562,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8562,t8563,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8563,t8564,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.231754292343812,primal
8564,t8565,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8565,t8566,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8566,t8567,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8567,t8568,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8568,t8569,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.310095758606723,primal
8569,t8570,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
8570,t8571,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8571,t8572,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8572,t8573,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8573,t8574,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8574,t8575,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8575,t8576,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.8186983746871266,primal
8576,t8577,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8577,t8578,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.456183919113735,primal
8578,t8579,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8579,t8580,battery.charging,exp,in_electricity,0.35860858951254093,primal,battery.discharging,exp,in_electricity,0.0,primal
8580,t8581,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8581,t8582,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
8582,t8583,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8583,t8584,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
8584,t8585,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.187750702336888,primal
8585,t8586,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
8586,t8587,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.130018774250745,primal
